Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcscr043,screener,,radio,Other?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr036,,
cscr15,screener,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">SOCIAL ANXIETY</div><div style=""color: blue;width: 100%; background-color: #ffffdd;"">Most people feel uncomfortable when they have to speak in front of people, meet new people, or when they are in situations in which they may say or do something embarrassing.  Some people become so uncomfortable in these situations that they either stay away from them or become very upset, even though they know that it doesn't make sense.</div>",,,,,,,,,,,,,
cscr16,screener,,descriptive,"<div style=""width: 100%; background-color: #E5D9F7;"">Participant Card 3 (Social/Performance)</div>
",,,,,,,,,,,,,
cscr17,screener,,descriptive,"<div style="" color: purple; width: 100%; font-style: italic; background-color: #ffffdd;"">[Looking at this card]</div>Was there ever a time in your life:",,,,,,,,,,,,,
dcscr044,screener,,radio,"When you felt very afraid or really, really shy with people, like meeting new people, going to parties, or eating or drinking in front of others?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr044,,
dcscr045,screener,,radio,"When you felt very afraid or uncomfortable when you had to do something in front of a group of people, like speaking in class?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr044,,
cscr18,screener,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">PANIC DISORDER</div><div style=""color: blue;width: 100%; background-color: #ffffdd;"">Some people have what we call ""panic or anxiety attacks"".  In these kinds of attacks, people become very scared, even though there is nothing around to frighten them.  Sometimes, they feel they can't breathe or their heart beats fast.  The attacks come on very quickly and then go away.</div>",,,,,,,,,,,,,
dcscr046,screener,,radio,Have you ever had an attack like this?,"0, No | 1, Yes | 9, Unk",,,,,,,,LH,,,,
dcscr047,screener,,notes,Describe,,,,,,,[dcscr046] = '1',,LH,,,,
cscr19,screener,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If yes, SKIP to Panic Disorder Course.</div>",,,,,,,[dcscr046] = '1',,,,,,
dcscr048,screener,,radio,"Has there ever been a time when all of a sudden you felt very, very scared or uncomfortable and your chest hurt, you couldn't catch your breath, your heart beat very fast, or you felt very shaky?","0, No | 1, Yes | 9, Unk",,,,,,[dcscr046] = '0',,,,dcscr048,,
dcscr049,screener,,radio,"Has there ever been a time when all of a sudden, you felt that something terrible was going to happen, that you were going crazy, or going to die?","0, No | 1, Yes | 9, Unk",,,,,,[dcscr046] = '0',,,,dcscr048,,
cscr19a,screener,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">PANIC DISORDER COURSE</div>",,,,,,,[dcscr046] = '1' or [dcscr048] = '1' or [dcscr049] = '1',,,,,,
dcscr050,screener,,text,How many of these attacks have you had?,,NUMBER OF ATTACKS,,,,,[dcscr046] = '1' or [dcscr048] = '1' or [dcscr049] = '1',,RH,,,,
cscr20,screener,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">AGORAPHOBIA</div>",,,,,,,,,,,,,
cscr21,screener,,descriptive,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Read the card to ages 7-12 or for those children with learning/reading problems.</div><div style=""width: 100%; background-color: #E5D9F7;"">Participant Card 4 (Other fears) </div>",,,,,,,,,,,,,
dcscr051,screener,,radio,"<div style="" color: purple; width: 100%; font-style: italic; background-color: #ffffdd;"">[Looking at this card]</div>Have you ever been very nervous or afraid of being in crowds, going to public places, traveling by yourself, traveling away from home, or using public transportation like a bus or the metro? ","0, No | 1, Yes | 9, Unk",,,,,,,,LH,,,,
dcscr052,screener,,radio,Have you been afraid about (insert situation) because you were worried about having a scary/strange feeling in your body or other body problem(s)?,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr051] = '1',,,,dcscr052,,
dcscr053,screener,,radio,"Have you been afraid of being in places because you were worried that you might get trapped, couldn't escape, would be embarrassed to escape or couldn't get help?","0, No | 1, Yes | 9, Unk",,,,,,[dcscr051] = '1',,,,dcscr052,,
cscr23,screener,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no to all, do not complete section; consider other phobias.</div>",,,,,,,[dcscr052] = '0' and [dcscr053] = '0',,,,,,
cscr24,screener,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">OBSESSIVE COMPULSIVE DISORDER</div><div style=""color: blue;width: 100%; background-color: #ffffdd;"">Some people have unpleasant thoughts or feelings to do things that keep coming back over and over again and they can't get them out of their head. These thoughts sometimes make these people feel like they have to do things over and over again (like washing their hands, counting, or checking things). </div>",,,,,,,,,,,,,
dcscr054,screener,,radio,"Have you ever been bothered by thoughts that don't make sense to you, that come over and over again and won't go away?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr054,,
dcscr055,screener,,radio,Did these thoughts continue to bother you no matter how hard you tried to get rid of them or ignore them?,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr054] = '1',,,,dcscr054,,
dcscr056,screener,,radio,"Have you ever had to do something over and over again like washing your hands, or re-arranging or touching things in a certain way that would have made you feel really nervous if you couldn't do it?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr054,,
dcscr057,screener,,radio,"Have you ever saved up so many things that people complain or they got in the way? <div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Clarify that this is NOT parents complaining that child needs to clean room/tidy up. </div>","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr054,,
dcscr058,screener,,notes,Please explain:,,,,,,,[dcscr057] = '1',,LH,,,,
dcscr059,screener,,radio,Do you feel the need to do things just right (like they have to be perfect)?,"0, No | 1, Yes | 9, Unk",,,,,,,,LH,,,,
cscr25,screener,,descriptive,What is the longest period that you have had these thoughts or behaviors?,,,,,,,[dcscr054] = '1' or [dcscr056] = '1' or [dcscr057] = '1' or [dcscr059] = '1'  ,,,,,,
dcscr060,screener,,text,N of Days,,DAYS,number,,,,[dcscr054] = '1' or [dcscr056] = '1' or [dcscr057] = '1' or [dcscr059] = '1'  ,,,,,,
dcscr061,screener,,text,N of Weeks,,WEEKS,number,,,,[dcscr054] = '1' or [dcscr056] = '1' or [dcscr057] = '1' or [dcscr059] = '1'  ,,,,,,
dcscr062,screener,,text,N of Months,,MONTHS,number,,,,[dcscr054] = '1' or [dcscr056] = '1' or [dcscr057] = '1' or [dcscr059] = '1'  ,,,,,,
dcscr063,screener,,text,N of Years,,YEARS,number,,,,[dcscr054] = '1' or [dcscr056] = '1' or [dcscr057] = '1' or [dcscr059] = '1'  ,,,,,,
dcscr064,screener,,radio,Did they prevent you from doing things you normally would do?,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr054] = '1' or [dcscr056] = '1' or [dcscr057] = '1' or [dcscr059] = '1'  ,,,,dcscr064,,
dcscr065,screener,,radio,Did having these thoughts or behaviors bother you a lot?,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr054] = '1' or [dcscr056] = '1' or [dcscr057] = '1' or [dcscr059] = '1'  ,,,,dcscr064,,
cscr26,screener,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">EATING DISORDERS</div>",,,,,,,,,,,,,
dcscr066,screener,,radio,"Was there ever a time when you felt really fat or heavy, but other people said that you were too thin?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr066,,
dcscr067,screener,,radio,"At that time, did you lose a lot of weight on purpose (like you were trying to do so)?","0, No | 1, Yes | 9, Unk",,,,,,[dcscr066] = '1' ,,,,dcscr066,,
dcscr068,screener,,radio,Has there been a time when your eating was out of control - you'd eat a large amount of food in a short period of time and could not stop yourself?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr066,,
dcscr069,screener,,radio,"At that time, did you ever do anything to stop yourself from gaining weight like taking pills or making yourself throw up?","0, No | 1, Yes | 9, Unk",,,,,,[dcscr068] = '1' ,,,,dcscr066,,
cscr27,screener,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If any probes are endorsed, complete entire eating section.</div>",,,,,,,[dcscr066] = '1' or [dcscr068] = '1',,,,,,
cscr28,screener,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">DEPRESSION</div><div style=""color: blue;width: 100%; background-color: #ffffdd;"">Some people have times when they feel sad, depressed, irritable or moody. They no longer enjoy the things they used to do; they may feel tired and have less energy than usual.  These changes are much different from their usual selves.</div>",,,,,,,,,,,,,
dcscr070,screener,,radio,Has there ever been a time when you felt sad or depressed most of the time?  ,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr070,,
dcscr071,screener,,radio,"Has there ever been a time when you cried a lot, or felt like crying?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr070,,
dcscr072,screener,,radio,Was this different from how you usually are?,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr070] = '1' or [dcscr071] = '1',,,,dcscr070,,
cscr29,screener,,descriptive,"
<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Sometimes a child will initially give a negative answer; if current sadness/depressed affect/state is evident, ask about current mood.</div>",,,,,,,,,,,,,
dcscr073,screener,,radio,"Has there ever been a time when you felt grouchy, irritable or in a bad mood most of the time; even little things would make you mad?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr073,,
dcscr074,screener,,radio,Was this different from how you usually are?,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr073] = '1',,,,dcscr073,,
dcscr075,screener,,radio,Has there ever been a time when nothing was fun for you and you just weren't interested in anything?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr073,,
dcscr076,screener,,radio,Was this different from how you usually are?,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr075] = '1',,,,dcscr073,,
dcscr077,screener,,radio,"Did other people say that you seemed (more sad, more grouchy, or like you weren't having as much fun as usual)?","7, N/A | 0, No | 1, Yes | 9, Unk",,,,,,,,LH,,,,
cscr30,screener,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">MANIA/HYPOMANIA</div><div style=""color: blue;width: 100%; background-color: #ffffdd;"">Some people have periods when they feel much more active, energetic, and talkative.  They may think more quickly.  They talk a lot.  They may be fidgety or unable to sit still and they sometimes do things that are unusual for them, like spending too much money.  </div>",,,,,,,,,,,,,
cscr31,screener,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">INCREASED MOTOR ACTIVITY</div>",,,,,,,,,,,,,
dcscr078,screener,,radio,"Have there been times when you were much more active than usual, had problems sitting still, or needed to move around a lot? ","0, No | 1, Yes | 9, Unk",,,,,,,,LH,,,,
cscr32,screener,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">INCREASED ENERGY</div>",,,,,,,,,,,,,
dcscr079,screener,,radio,Has there ever been a time when you felt so full of energy that you couldn't stop doing things and you didn't get tired?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr079,,
dcscr080,screener,,radio,"Has there ever been a time when you felt like you hardly needed sleep?  <div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Do NOT include isolated events, like a slumber party.</div>","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr079,,
dcscr081,screener,,radio,"Have there been times when you kept talking a lot, or had so many ideas in your head that you could hardly keep track of them? ","0, No | 1, Yes | 9, Unk",,,,,,,,LH,,,,
cscr34,screener,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">ELEVATED MOOD</div>",,,,,,,,,,,,,
dcscr082,screener,,radio,"Have you ever had a time when you felt much more happy or excited than you usually do; when there was nothing special going on? 

<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: NOT mild elation.</div>","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,dcscr082,,
dcscr083,screener,,radio,Have you ever had a time when you felt like you could do almost anything?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr082,,
cscr36,screener,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">IRRITABLE MOOD</div>",,,,,,,,,,,,,
dcscr084,screener,,radio,"Has there ever been a time when you felt unusually grouchy, cranky, or irritable; when the smallest things would make you really mad? ","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr084,,
dcscr085,screener,,radio,"Did other people, like parents or teachers, notice this change or worry about you? ","0, No | 1, Yes | 9, Unk",,,,,,[dcscr078]= '1' or [dcscr079]= '1' or [dcscr080]= '1' or [dcscr081]= '1' or [dcscr082]= '1' or [dcscr083]= '1' or [dcscr084]= '1',,,,dcscr084,,
dcscr086,screener,,radio,Was this different from how you usually are?,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr078]= '1' or [dcscr079]= '1' or [dcscr080]= '1' or [dcscr081]= '1' or [dcscr082]= '1' or [dcscr083]= '1' or [dcscr084]= '1' or  [dcscr085] = '1' or [dcscr085] = '0',,,,dcscr084,,
dcscr087,screener,,radio,"If yes, During that time/those times, how often did you feel that way?  ","1, Almost every day | 2, About half of the days | 3, Less than half the days | 9, Unknown",,,,,,[dcscr086] = '1',,LH,,,,
dcscr088,screener,,radio,"If yes, On the days you felt this way, how much of the day did it last?  ","1, All of the day | 2, Most of the day | 3, Half of the day | 4, Only a small part of the day | 9, Unknown",,,,,,[dcscr086] = '1',,LH,,,,
dcscr089,screener,,text,How many times a year?,,TIMES,number,,,,[dcscr086] = '1',,,,,,
cscr37,screener,,descriptive,"<div style=""font-size: 12pt;width: 100%; background-color: #ffffdd;"">PSYCHOSIS</div><div style=""color: blue;width: 100%; background-color: #ffffdd;"">Now I am going to ask you some questions about things that happen to people during stressful times.</div>",,,,,,,,,,,,,
cscr38,screener,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: When asking psychosis questions, ask child/parent to give examples.</div>",,,,,,,,,,,,,
cscr39,screener,,descriptive,"<div style="" display:block; width: 100%; background-color: #ffffdd;"">HALLUCINATIONS</div>",,,,,,,,,,,,,
dcscr090,screener,,radio,Have you ever heard voices when no one was there?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr090,,
dcscr091,screener,,radio,Have you ever seen things that other people couldn't see?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr090,,
dcscr092,screener,,radio,Have you ever seen visions?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr090,,
dcscr093,screener,,radio,Have you ever heard things other people couldn't hear?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr090,,
dcscr094,screener,,radio,Has there ever been anything unusual about the way things smelled or felt or looked?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr090,,
dcscr095,screener,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: List examples.</div>",,,,,,,[dcscr090] = '1' or [dcscr091] = '1' or [dcscr092] = '1' or [dcscr093] = '1' or [dcscr094] = '1',,,,,,
dcscr095a,screener,,text,Example 1,,EXAMPLE,,,,,[dcscr090] = '1' or [dcscr091] = '1' or [dcscr092] = '1' or [dcscr093] = '1' or [dcscr094] = '1',,RH,,,,
dcscr095b,screener,,text,Example 2,,EXAMPLE,,,,,[dcscr090] = '1' or [dcscr091] = '1' or [dcscr092] = '1' or [dcscr093] = '1' or [dcscr094] = '1',,RH,,,,
dcscr095c,screener,,text,Example 3,,EXAMPLE,,,,,[dcscr090] = '1' or [dcscr091] = '1' or [dcscr092] = '1' or [dcscr093] = '1' or [dcscr094] = '1',,RH,,,,
dcscr095d,screener,,text,Example 4,,EXAMPLE,,,,,[dcscr090] = '1' or [dcscr091] = '1' or [dcscr092] = '1' or [dcscr093] = '1' or [dcscr094] = '1',,RH,,,,
cscr40,screener,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If any hallucination questions endorsed, ask next question ONLY to parent.</div>",,,,,,,[dcscr090] = '1' or [dcscr091] = '1' or [dcscr092] = '1' or [dcscr093] = '1' or [dcscr094] = '1',,,,,,
dcscr096,screener,,radio,Is this something that is considered unusual for the child? ,"0, No | 1, Yes | 9, Unk",,,,,,[dcscr090] = '1' or [dcscr091] = '1' or [dcscr092] = '1' or [dcscr093] = '1' or [dcscr094] = '1',,LH,,,,
dcscr097,screener,,notes,What is it?,,,,,,,[dcscr096] = '1' ,,LH,,,,
cscr41,screener,,descriptive,"<div style="" display:block; width: 100%; background-color: #ffffdd;"">DELUSIONS</div>",,,,,,,,,,,,,
dcscr098,screener,,radio,Have you ever had your imagination play tricks on you?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr099,,
dcscr099,screener,,radio,Have you ever believed in things that most other people or your parents don't believe in? What?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcscr099,,
